Order ID,Order Date,Order Mode,Customer ID,Product ID,Sales,Cost Price,Quantity,Discount
WUN-905254,09/01/2024,Online,NF066979,01JZ3N55BZG2B4ZMCC6BSG6CSN,49.99,14.997,14,0.31
MAV-771399,7/22/2024,In-Store,LY032208,01JZ3N537HT3E6QJW6HN803AES,34.99,10.497,4,0.09
LUG-981521,6/14/2024,Online,AG018641,01JZ3N5093R5YRZTGX557D4ZC5,3.29,0.987,20,0.35
KUW-782148,4/16/2024,In-Store,LY095086,01JZ3N51GQPPBPBWQQV6NEC6PS,4.59,1.377,6,0.23
FIZ-159147,2/17/2024,Online,ON076441,01JZ3N5127MA9SZ1Q03R14VSK5,2.99,0.897,6,0.07
EJC-306192,12/11/2024,In-Store,TV097382,01JZ3N55NARNE1G3WPE1WGKKCJ,24.99,7.497,16,0.05
XCS-216158,12/22/2024,Online,BK070785,01JZ3N53CM0N627DN7YP52Q33B,7.49,2.247,14,0.33
YEM-517588,9/22/2024,In-Store,XX019740,01JZ3N53B0NYZJS2JTV9FDM5J9,6.49,1.947,18,0.4
CTZ-512232,3/21/2024,Online,IL009957,01JZ3N53AE9HMTFV7P3DVP5RRC,199.99,59.997,11,0.04
XGS-134605,1/26/2024,In-Store,PQ042587,01JZ3N52ZWNE8J9VCBMW8NQ4TK,5.49,1.647,5,0.28
LXM-275063,12/06/2024,Online,QJ030114,01JZ3N51X8ESYNKHE1F3EGQNGB,9.99,2.997,13,0.39
RMV-882449,10/11/2024,In-Store,OA076119,01JZ3N55D31C3SWE7XTJVEGTDV,12.99,3.897,4,0.31
GAB-356496,10/05/2024,Online,IK076547,01JZ3N50BMNDNB5QY6WSP1ETGT,34.99,10.497,6,0.36
CLG-392557,1/17/2024,In-Store,LZ016012,01JZ3N50DGF8T70K4SN0233WT4,89.99,26.997,9,0.39
ADB-528290,1/19/2024,Online,KT034728,01JZ3N56XPME9NKWFGZX3W09ND,3.49,1.047,19,0.04
GWC-615324,3/31/2024,In-Store,AM053527,01JZ3N52G9KWBBS5W8K65XVX37,5.79,1.737,17,0.33
VQK-270668,11/23/2024,Online,DE053807,01JZ3N55XBEEKN98YYJ2REX5H8,8.49,2.547,11,0.13
PZF-585076,3/25/2024,In-Store,TK000744,01JZ3N54Z6BWRP2RE77PMR55DY,3.79,1.137,19,0.16
WTA-499128,12/09/2024,Online,AW056186,01JZ3N55Y4FVCVP8CAXFFPKY0F,59.99,17.997,9,0.05
ETU-133772,6/26/2024,In-Store,MG032187,01JZ3N566E1X3ZBRNRRZRPCMW0,4.99,1.497,17,0.35
IEP-580171,5/29/2024,Online,GE099058,01JZ3N51923GWA6CVFV8TM5GHZ,4.99,1.497,1,0.04
YOP-722724,6/20/2024,In-Store,RH078718,01JZ3N52B9GDV354KE3XTD1V7Y,39.99,11.997,17,0.29
XJQ-161871,01/03/2024,Online,GE054896,01JZ3N55MDJ61H17KPEY24T2AE,22.99,6.897,9,0.39
SAA-402709,1/20/2024,In-Store,FG094679,01JZ3N55992V3EVB7V6CYQWTF2,24.99,7.497,8,0.05
GBM-233345,1/20/2024,Online,AU020860,01JZ3N54W7XW2ZMB9TMV78GWYC,1.99,0.597,10,0.38
GZX-281072,7/18/2024,In-Store,WE015191,01JZ3N53EEDVMNYZ1Q2K3F1321,59.99,17.997,5,0.14
DFF-269930,04/11/2024,Online,CT082216,01JZ3N55S4ACKEZ0KF7BJ1KG2F,39.99,11.997,4,0.31
TOG-511173,8/15/2024,In-Store,OA076119,01JZ3N55D31C3SWE7XTJVEGTDV,12.99,3.897,13,0.14
TRN-163522,10/14/2024,Online,GD051430,01JZ3N564HZA2WD6R4AHWW1RZ0,199.99,59.997,17,
FPR-211539,10/09/2024,In-Store,CS092679,01JZ3N50QJERPWJG1VJ40YSMPV,3.99,1.197,11,0.04
OCN-895924,3/28/2024,Online,HH019414,01JZ3N50W0CT94KK6S3QN61K2Q,3.49,1.047,17,0.34
LCV-609507,7/27/2024,In-Store,SZ015455,01JZ3N54NS8RZ04GX2AJZ79DKT,2.49,0.747,4,0.05
JIS-549378,10/01/2024,Online,BC098676,01JZ3N56YR6082G59CYKNJE36J,6.49,1.947,13,0.31
XLG-633567,11/01/2024,In-Store,EL072097,01JZ3N528AQ906ABQESQ6PCCJY,49.99,14.997,4,0.15
UCB-224005,09/06/2024,Online,EH003110,01JZ3N5274JT8WG0VT145Y81Z1,24.99,7.497,8,0.24
XUO-828803,11/09/2024,In-Store,SC091752,01JZ3N520SGJF5P459AJCAQMW1,5.99,1.797,1,0.28
GQB-140168,09/11/2024,Online,MU027586,01JZ3N56HY4FQKQHB3EV81GBHT,2.79,0.837,8,0.14
APL-839291,6/17/2024,In-Store,AS095657,01JZ3N52Z38YMBTDKBN72BNGMJ,9.49,2.847,4,0.12
ENW-958800,8/17/2024,Online,EL072097,01JZ3N528AQ906ABQESQ6PCCJY,49.99,14.997,14,0.23
ANR-885332,04/04/2024,In-Store,AH043184,01JZ3N55P5TN4P8G8MJ6AHQ8JQ,19.99,5.997,17,0.03
OAM-862216,03/03/2024,Online,IA056476,01JZ3N55BDEQMXTRQG127CH6Y4,39.99,11.997,15,0.18
IYH-958109,9/23/2024,In-Store,AS095657,01JZ3N52Z38YMBTDKBN72BNGMJ,9.49,2.847,5,0.13
WKW-425139,08/06/2024,Online,WI076001,01JZ3N55YCPX0D3K6Y919H89GK,5.49,1.647,5,
GUI-202822,04/09/2024,In-Store,KF007013,01JZ3N53RPC65BHC52KPWP78RC,3.49,1.047,1,0.32
SZW-004532,07/09/2024,Online,ZO077373,01JZ3N570QE3Q774WKFBEXDG1E,22.99,6.897,1,0.09
NAE-001468,07/10/2024,In-Store,CZ054222,01JZ3N50WCFVGMZBSRQ3XAH16S,15.99,4.797,16,0.09
CUL-837338,11/25/2024,Online,LI027396,01JZ3N56W9XXDS85MRNZFMN2BW,4.99,1.497,1,0.08
YUY-165190,1/27/2024,In-Store,HH019414,01JZ3N50W0CT94KK6S3QN61K2Q,3.49,1.047,1,0.26
CJW-149345,08/04/2024,Online,AP000049,01JZ3N560ZKD035M8RAETRNP7D,10.99,3.297,11,0.19
BAY-372820,5/20/2024,In-Store,ZO077373,01JZ3N570QE3Q774WKFBEXDG1E,22.99,6.897,18,0.15
LXQ-490221,11/01/2024,Online,HY047879,01JZ3N56H774BJ40PTTRW7J1MP,24.99,7.497,15,0.12
EPV-766784,4/27/2024,In-Store,HH019414,01JZ3N50W0CT94KK6S3QN61K2Q,3.49,1.047,9,0.04
IXC-609269,5/31/2024,Online,JA054648,01JZ3N50HGHYSE5QERK3VQSTD3,24.99,7.497,9,0.01
WHG-140361,7/17/2024,In-Store,YO052337,01JZ3N55RBBTDXRS10FA4G33NV,3.59,1.077,9,0.24
SQE-914626,11/05/2024,Online,NV061613,01JZ3N50JN2EP4TYFBR2DYHPE6,59.99,17.997,14,0.1
SRN-196463,11/30/2024,In-Store,UI012965,01JZ3N553YT8QR9TPZV7JC9AY0,5.99,1.797,19,0.1
OKX-847860,7/16/2024,Online,HY047879,01JZ3N56H774BJ40PTTRW7J1MP,24.99,7.497,20,0.22
UYY-447070,2/19/2024,In-Store,LY032208,01JZ3N537HT3E6QJW6HN803AES,34.99,10.497,6,0.13
RYG-594431,3/15/2024,Online,LT073005,01JZ3N51PJSSC4680WPA4VCNFH,3.49,1.047,2,0.24
UHI-589087,2/19/2024,In-Store,IG071259,01JZ3N50SYZQ808PY8X1AG86K7,9.99,2.997,16,0.13
SYX-675929,3/22/2024,Online,OS093484,01JZ3N52C4WJ8W082BNV89TD0Z,69.99,20.997,10,
MHT-431567,7/17/2024,In-Store,XW065274,01JZ3N56FX5TVY837RBH2BCYJ3,19.99,5.997,7,
GNK-636596,12/16/2024,Online,LH043536,01JZ3N53W2SY99S9P3ZMAJBNR4,4.99,1.497,20,0.33
FYO-218080,8/17/2024,In-Store,DG015801,01JZ3N50PTMWFQ2C50QVFY9HGM,49.99,14.997,1,0.36
EDM-621124,5/22/2024,Online,PQ042587,01JZ3N52ZWNE8J9VCBMW8NQ4TK,5.49,1.647,7,
ZSR-250642,08/07/2024,In-Store,YL065975,01JZ3N51GB6BDR542KWQH4HB6P,14.99,4.497,13,0.36
FRE-262258,5/18/2024,Online,ES011889,01JZ3N56WV7SDQ3MW2YMN2026H,1.99,0.597,10,0.15
AVT-187876,07/08/2024,In-Store,TK000744,01JZ3N54Z6BWRP2RE77PMR55DY,3.79,1.137,8,0.39
TYM-047898,08/07/2024,Online,WX069469,01JZ3N51DFGGRQWYSGPSA20097,39.99,11.997,12,0.4
FKL-738228,12/21/2024,In-Store,VZ013231,01JZ3N56HFTE775PPJ6A4DC45C,89.99,26.997,16,0.06
KWG-184313,02/10/2024,Online,ZJ097568,01JZ3N55V7T7WD21792YV0E465,29.99,8.997,14,0.28
ZNA-921185,8/24/2024,In-Store,AC032117,01JZ3N5146RYS4NXJ7XFQ7YHWE,12.99,3.897,7,0.06
GFU-638342,6/13/2024,Online,ZU048884,01JZ3N51A0QB4P255ZQ396VH6P,8.99,2.697,2,0.26
BAX-915503,6/23/2024,In-Store,EO027251,01JZ3N52FJDN3K45BYM4W7B0TM,89,26.7,18,0.17
XJM-098559,11/22/2024,Online,LT073005,01JZ3N51PJSSC4680WPA4VCNFH,3.49,1.047,2,0.35
JBL-734686,10/05/2024,In-Store,IL009957,01JZ3N53AE9HMTFV7P3DVP5RRC,199.99,59.997,9,0.02
QUW-216852,3/23/2024,Online,QZ098914,01JZ3N53F3WGVRRWHKV0XYSVFK,29.99,8.997,6,0.31
XSZ-270849,4/29/2024,In-Store,CX034161,01JZ3N52VR1TCRNXP4VRZN956S,2.99,0.897,8,0.05
JLL-284085,10/18/2024,Online,YB068814,01JZ3N5181BJK644B8MDDY746W,3.49,1.047,14,0.3
GUP-831624,12/08/2024,In-Store,HF000394,01JZ3N559NT6YEGCRYTD92A483,2.99,0.897,2,0.16
JHI-394351,04/04/2024,Online,FY080136,01JZ3N54VHK9Z3J7NJRA5ASZSW,24.99,7.497,5,0.04
PTM-158976,12/17/2024,In-Store,ZZ015342,01JZ3N572S4RVA29Y33YRWH174,2.99,0.897,7,0.13
AEQ-417609,05/12/2024,Online,OS018365,01JZ3N56AWC7GNPNFRBJ61KDX9,2.99,0.897,11,0.16
PBB-802625,03/09/2024,In-Store,QC015889,01JZ3N50N76RX5K12B5JKHF9FR,8.99,2.697,6,
PMK-752962,10/07/2024,Online,CX034161,01JZ3N52VR1TCRNXP4VRZN956S,2.99,0.897,3,0.08
FSD-344562,7/21/2024,In-Store,RV066355,01JZ3N56BEC6J1R8ET7T160X8Z,39.99,11.997,1,0.27
ZUD-249095,5/17/2024,Online,FA035790,01JZ3N54WF4D6P1V6M5VV8DC9F,34.99,10.497,6,0.05
XSN-600882,10/17/2024,In-Store,KR032421,01JZ3N50E1KVB8747YDFBVC7JN,2.99,0.897,18,0.37
UCH-961038,12/15/2024,Online,DU007963,01JZ3N511DPGJD5NBAC5BBC9W3,3.49,1.047,15,0.07
PZR-259098,2/22/2024,In-Store,CK064882,01JZ3N55PED524ZWVQZEN0VKSM,39.99,11.997,6,0.32
UBO-321551,04/06/2024,Online,QA056461,01JZ3N539XMW0BS59EBZWJ02A4,4.99,1.497,2,0.24
DCC-982988,5/17/2024,In-Store,YH023012,01JZ3N51AJ36PTBWQCT8QV74RA,3.99,1.197,7,0.23
XWA-985149,10/04/2024,Online,MM027639,01JZ3N56M5XK2XKTRMACGM0VH9,24.99,7.497,17,0.19
YMM-890929,01/08/2024,In-Store,BC098676,01JZ3N56YR6082G59CYKNJE36J,6.49,1.947,18,0.06
JNI-683260,03/07/2024,Online,VQ077263,01JZ3N571V9N657HDH99TS38XR,49.99,14.997,19,0.03
AJZ-801331,2/13/2024,In-Store,EG051605,01JZ3N52GWPC8JADTNSYW3Q2KW,79.99,23.997,7,0.37
NEW-704616,2/15/2024,Online,SY098673,01JZ3N518RPNE3VT4K9NMH7RNA,15.99,4.797,4,0.18
AOP-456653,9/23/2024,In-Store,WE015191,01JZ3N53EEDVMNYZ1Q2K3F1321,59.99,17.997,9,0.27
RAA-859987,08/03/2024,Online,RU014698,01JZ3N563QYFEB8QYHSTCNWH9H,1.49,0.447,2,
JDF-341226,10/02/2024,In-Store,OK062011,01JZ3N55JBVEK7FE9XF6TE8TJA,3.99,1.197,2,0.39
ISV-158996,6/24/2024,Online,WT037292,01JZ3N55PZNB6Y5TXZQXA1RGGC,3.99,1.197,6,0.16
QFG-363293,08/03/2024,In-Store,PB085687,01JZ3N51F5SZR7NBMW3RDTWSAM,2.29,0.687,20,0.33
DGD-076265,01/03/2024,Online,UF054954,01JZ3N56QX3MWAPBG88R3RYXKR,49.99,14.997,16,0.01
JAI-571527,8/24/2024,In-Store,BS091864,01JZ3N528VCG9BZ0NBQEQ86M53,3.19,0.957,20,0.11
DWT-576520,01/09/2024,Online,BK070785,01JZ3N53CM0N627DN7YP52Q33B,7.49,2.247,7,0.16
HSA-183197,07/06/2024,In-Store,XF023093,01JZ3N52MYFGNFR0ZRHTK6XCC4,4.99,1.497,18,0.26
YZU-281623,8/24/2024,Online,MT028981,01JZ3N5304WRA25VXQ2F5EQPVJ,249.99,74.997,7,0.12
YGX-782613,10/07/2024,In-Store,LH043536,01JZ3N53W2SY99S9P3ZMAJBNR4,4.99,1.497,3,0.34
AWI-886573,5/19/2024,Online,OI064452,01JZ3N50M2T2VK7SYHD0H7GERG,4.49,1.347,20,0.13
TRJ-392871,12/30/2024,In-Store,EW092810,01JZ3N53R5E4N9PH2W8A4RM4AS,8.99,2.697,17,0.06
EWK-880117,11/23/2024,Online,AU020860,01JZ3N54W7XW2ZMB9TMV78GWYC,1.99,0.597,15,0.4
SXE-745186,9/14/2024,In-Store,AX035056,01JZ3N56JGW5703P2DCNZSMNSC,59.99,17.997,1,0.05
BXB-865809,9/28/2024,Online,OR048214,01JZ3N52HXMWSQ06Y1R7Z0K044,3.29,0.987,15,0.25
DHC-495044,6/22/2024,In-Store,FQ076657,01JZ3N51EHYV66XX319AN5HJEF,34.99,10.497,16,0.18
SPX-285415,6/18/2024,Online,CI029431,01JZ3N55KKMZ5E03M2JK0DCAYK,14.99,4.497,2,0
XKQ-248168,10/16/2024,In-Store,HB010382,01JZ3N51C7743VKHQGH5PT3CZC,2.99,0.897,16,0
CQI-375273,07/01/2024,Online,UU017077,01JZ3N5187MX14PSZB3TH8KSMB,4.99,1.497,11,0.38
NCR-659401,8/26/2024,In-Store,TI096309,01JZ3N55NK7Z3Q1DJRSNBS8K8A,5.99,1.797,15,0.04
VEW-861132,4/21/2024,Online,KX038689,01JZ3N518GTX9WRB83JPE3SX0M,3.29,0.987,15,0.19
CNQ-351246,11/24/2024,In-Store,PW078874,01JZ3N521XB0B19GTMP8GC1TWY,2.99,0.897,16,0.38
IXJ-209669,6/19/2024,Online,QP099191,01JZ3N51YXEJNAVQ75W0XABARQ,1.99,0.597,20,0.33
EGL-858344,5/14/2024,In-Store,SE071898,01JZ3N50F0436PFGGCPVTJH0N7,29.99,8.997,8,0.22
GTA-029741,10/31/2024,Online,TA007457,01JZ3N53KJEBVF4YQHG9P971C1,349.99,104.997,14,0.22
CHB-643680,03/03/2024,In-Store,TI096309,01JZ3N55NK7Z3Q1DJRSNBS8K8A,5.99,1.797,9,0.37
RUK-945187,11/13/2024,Online,SY098673,01JZ3N518RPNE3VT4K9NMH7RNA,15.99,4.797,11,0.07
EYK-800246,8/20/2024,In-Store,ZK018032,01JZ3N50XJKFSMERPASPG29FEE,3.29,0.987,7,0.02
XAE-723087,07/08/2024,Online,PK032320,01JZ3N51VV8RS9Y8SJQZXHYCZJ,29.99,8.997,6,
WEX-653538,8/28/2024,In-Store,IZ050669,01JZ3N51DQ9SF3TQPD3DJJ1PXE,12.99,3.897,15,0.3
UHC-373221,7/28/2024,Online,ZU044069,01JZ3N51BDMHB09CH348KV0S1A,2.49,0.747,13,0.13
SMM-885044,4/24/2024,In-Store,YD055268,01JZ3N50P7QRCZ56X6EBRNMQA2,23.99,7.197,19,0.4
WZG-357626,08/05/2024,Online,PD029610,01JZ3N509BQF0966B46GXGYWF7,2.99,0.897,16,0.32
KQQ-449864,11/23/2024,In-Store,ES037170,01JZ3N54PW1A92ZNRYB7ESDGVV,34.99,10.497,12,0.07
XYF-846132,9/29/2024,Online,EA084656,01JZ3N5159Q1WA3QH493KAN8V4,6.49,1.947,10,0.2
YHH-125513,8/19/2024,In-Store,UU017077,01JZ3N5187MX14PSZB3TH8KSMB,4.99,1.497,9,0.16
YZT-114407,7/20/2024,Online,LO028977,01JZ3N512GHNAJSF3HCCQ0PQYY,2.99,0.897,20,0.03
WFI-296660,11/23/2024,In-Store,XB095293,01JZ3N567GDDSRQ50H4EB8444Z,3.99,1.197,8,
BGE-303693,03/09/2024,Online,QP097532,01JZ3N52PTSQ54GHM51GFH98K5,4.49,1.347,16,0.29
VVJ-683759,6/17/2024,In-Store,CZ054222,01JZ3N50WCFVGMZBSRQ3XAH16S,15.99,4.797,18,0.07
QRO-007240,09/08/2024,Online,RP069641,01JZ3N51J77D5CPH45X9202KPD,49.99,14.997,18,0.24
DGS-988971,2/17/2024,In-Store,AH043184,01JZ3N55P5TN4P8G8MJ6AHQ8JQ,19.99,5.997,4,
POV-954028,09/11/2024,Online,BQ020024,01JZ3N52ACQV9R3408AQEWVMA2,6.99,2.097,13,0.26
CEL-088422,1/13/2024,In-Store,FH015492,01JZ3N53A64TW72TVK28SMMXKX,29.99,8.997,10,0.23
HYB-391557,12/04/2024,Online,TV075977,01JZ3N52RT7CJNB27BFS6H8BF7,1.29,0.387,12,0.11
SIA-359177,5/26/2024,In-Store,RV066355,01JZ3N56BEC6J1R8ET7T160X8Z,39.99,11.997,9,0.26
YTG-672596,11/28/2024,Online,ON036523,01JZ3N53VT3P33Q7AQXZW5S2HJ,39.99,11.997,2,0.35
MSJ-743959,07/12/2024,In-Store,DG084549,01JZ3N5378B2B48FS4G8C7QQE9,2.49,0.747,10,0.15
XWS-737900,10/19/2024,Online,SH044828,01JZ3N55C8ED5JGHZ9Z0P6KKQE,29.99,8.997,7,0.18
EKN-490316,10/16/2024,In-Store,IK076547,01JZ3N50BMNDNB5QY6WSP1ETGT,34.99,10.497,14,0.19
GPL-556404,3/28/2024,Online,WV028647,01JZ3N52HKDPJW3M5A6W4PXN7M,4.49,1.347,17,0.13
EEF-939441,07/07/2024,In-Store,DI067107,01JZ3N55EPTAZNA3KX60RKB3NQ,54.99,16.497,6,0.29
OYF-274001,12/25/2024,Online,HC025261,01JZ3N53NBCSNZW2T0PHTDQPWZ,34.99,10.497,7,0.19
SLM-671702,11/22/2024,In-Store,UJ056106,01JZ3N5681DFKPYPY2Y0J153PR,5.49,1.647,16,0.35
JWA-959525,03/11/2024,Online,VQ012259,01JZ3N50CM9GSR1HZ49HR8NNKD,1.29,0.387,16,0.39
NGL-094708,05/08/2024,In-Store,AU020860,01JZ3N54W7XW2ZMB9TMV78GWYC,1.99,0.597,18,0.39
QCO-526211,10/04/2024,Online,HU066299,01JZ3N54SQP3DBBP7E9DYYHST8,59.99,17.997,8,0.38
HQV-077288,12/28/2024,In-Store,SE071898,01JZ3N50F0436PFGGCPVTJH0N7,29.99,8.997,3,0.24
XGW-914567,4/20/2024,Online,TF040283,01JZ3N54TJWX8GNZ8YD2KKSF5C,12.99,3.897,4,0.29
IDJ-538026,12/29/2024,In-Store,ON085793,01JZ3N55D87ECXC1K6N44T045E,24.99,7.497,10,0.38
DXD-905591,9/14/2024,Online,KW041893,01JZ3N54SENR2FJATRHP74Y6DV,32.99,9.897,8,0.25
LUC-513135,09/05/2024,In-Store,ZU048884,01JZ3N51A0QB4P255ZQ396VH6P,8.99,2.697,2,
TDB-762075,09/01/2024,Online,FL017847,01JZ3N56490EAXPHRZGHDKCZK3,29.99,8.997,3,0.17
LBY-734800,5/19/2024,In-Store,AS023969,01JZ3N523NKNK12ECHC2ZKRD10,4.49,1.347,4,0.21
GLH-135168,2/24/2024,Online,DG084549,01JZ3N5378B2B48FS4G8C7QQE9,2.49,0.747,5,0.06
NGW-502995,03/04/2024,In-Store,BC098676,01JZ3N56YR6082G59CYKNJE36J,6.49,1.947,10,0.3
CHB-682326,6/26/2024,Online,EZ016172,01JZ3N56A29N4R8QDF76FSH8ZV,79.99,23.997,5,0.06
LMO-070383,9/30/2024,In-Store,MZ059755,01JZ3N52K4TY86F9Q9NQ8FT2MR,39.99,11.997,6,0.24
MVQ-204424,04/11/2024,Online,ZX008337,01JZ3N513XDWN5P1JB6VWJH35B,1.29,0.387,7,0.06
WHF-083834,2/22/2024,In-Store,SV087663,01JZ3N54QPZSRM0DD5E68H4NZ5,19.99,5.997,19,0.06
MQJ-847816,3/20/2024,Online,LB094313,01JZ3N52KRKGN9Z4BB0K0D1HJE,19.99,5.997,4,0.36
PMO-526691,5/17/2024,In-Store,PW001906,01JZ3N55J2TXMQMDGPQBETRMZE,3.99,1.197,6,0.21
KNM-208672,12/22/2024,Online,RG074102,01JZ3N51WKAA9K6X60CRC3SQBH,3.19,0.957,3,
CBK-175228,4/27/2024,In-Store,OR048214,01JZ3N52HXMWSQ06Y1R7Z0K044,3.29,0.987,18,0.31
QPL-731410,01/04/2024,Online,TD068892,01JZ3N51MP6TFSE8G4Q51QJ3J2,5.29,1.587,4,0.17
AYU-389614,1/13/2024,In-Store,FR022820,01JZ3N52X652BZJG24134MFM6F,15.99,4.797,8,0.06
YGC-105318,1/29/2024,Online,LO028977,01JZ3N512GHNAJSF3HCCQ0PQYY,2.99,0.897,13,0.1
ZXC-741716,9/19/2024,In-Store,PL062395,01JZ3N538FYV0TT53VPVCN9MV0,149.99,44.997,9,0.09
OZE-103779,02/05/2024,Online,DG084549,01JZ3N5378B2B48FS4G8C7QQE9,2.49,0.747,6,0.15
UTQ-964751,2/27/2024,In-Store,QJ086664,01JZ3N53WB7RGXKN9P4M2GKC9T,109.99,32.997,18,0.32
HDW-116416,12/27/2024,Online,QP011273,01JZ3N54NGVNM8Q8H77RG14FSF,7.49,2.247,19,0.33
ABZ-606081,2/28/2024,In-Store,BW040945,01JZ3N51JR4MXWEX0PVEQEX3YQ,24.99,7.497,5,0.1
TRE-569874,08/06/2024,Online,LT061731,01JZ3N5605QF5QNFNAWRYMKMNK,1.99,0.597,1,0.34
QXS-729355,11/04/2024,In-Store,UD042022,01JZ3N50MVCXS99CC73H3HP5XT,12.99,3.897,7,0.33
EBE-446053,7/18/2024,Online,FC017934,01JZ3N55W1VHV6WZYHXCRC0CY6,5.99,1.797,17,0.2
SCG-266857,5/24/2024,In-Store,QU055720,01JZ3N52NM0CHTTYCF1RSP0ZVT,22.99,6.897,5,0.34
BFN-460642,9/20/2024,Online,HU066299,01JZ3N54SQP3DBBP7E9DYYHST8,59.99,17.997,15,0.3
AWK-548824,8/26/2024,In-Store,DK052714,01JZ3N53DR566CGW8SY98S5AHY,4.29,1.287,12,0.17
PUT-898024,1/14/2024,Online,ZD091276,01JZ3N532KPE4F5HM95N4KYMWJ,12.99,3.897,15,0.23
WAF-176200,2/29/2024,In-Store,RC069836,01JZ3N53J5FTP9096ZS78Y3PGF,17.99,5.397,7,0.24
LUP-510322,9/28/2024,Online,BE030274,01JZ3N5322MD7SABJXBRAADGR0,79.99,23.997,11,0.38
EHY-633147,3/25/2024,In-Store,IA020578,01JZ3N55B4WPEQE6QDRFHK84BE,129.99,38.997,20,0.33
LNU-895413,06/08/2024,Online,TV075977,01JZ3N52RT7CJNB27BFS6H8BF7,1.29,0.387,12,0.36
ABL-475690,2/24/2024,In-Store,FX080042,01JZ3N569GME8C131NNTV6PRVE,1.29,0.387,9,0.09
FBH-706874,03/08/2024,Online,HS084179,01JZ3N53G1873TRB44M30ARD5S,22.99,6.897,4,0.21
TNX-861581,6/28/2024,In-Store,TU039036,01JZ3N51Z9VSARSSSETS0K8RKF,1.99,0.597,19,0.39
NHE-836578,1/15/2024,Online,HY047879,01JZ3N56H774BJ40PTTRW7J1MP,24.99,7.497,6,0.33
DJI-058274,11/06/2024,In-Store,YR022592,01JZ3N52DA13K9GFH1RBXK0MKT,49.99,14.997,3,0.07
PEK-541028,1/14/2024,Online,JW093275,01JZ3N50YEH01KTS2W29ZWNT1A,39.99,11.997,9,
XLY-691195,07/05/2024,In-Store,JD036953,01JZ3N53JPGXNC986DRQB9SN2E,9.99,2.997,6,0.31
GBH-055851,5/18/2024,Online,NG048278,01JZ3N56DP8AJFXQGZ7MNR0A4G,1.79,0.537,5,0.25
LKR-544473,4/19/2024,In-Store,FZ057864,01JZ3N50XWMBB5TMRN3G0DDW7E,3.49,1.047,15,0.28
DID-267942,4/21/2024,Online,PW001906,01JZ3N55J2TXMQMDGPQBETRMZE,3.99,1.197,13,0.39
BRQ-938485,08/02/2024,In-Store,IP099218,01JZ3N50D86X36VM951G60J23R,2.29,0.687,15,0.3
XVM-447068,8/16/2024,Online,UG081307,01JZ3N523YJC9J2K7Y7FZ6V2TR,59.99,17.997,20,0.38
DUZ-801740,03/05/2024,In-Store,CZ054222,01JZ3N50WCFVGMZBSRQ3XAH16S,15.99,4.797,15,0.21
WZC-392618,2/26/2024,Online,VH082132,01JZ3N52ZCF7SM4GYCGJ0Y2XHM,24.99,7.497,1,0.33
IPB-626505,03/07/2024,In-Store,EG074592,01JZ3N530Z5HVAQ6NHCN8YWB22,6.49,1.947,11,0.27
PMY-484089,02/05/2024,Online,MJ019298,01JZ3N521NPEH9RRK9J11FCCRY,2.49,0.747,3,
CXH-004277,03/08/2024,In-Store,OF087559,01JZ3N5580F22SME7YWP6763V2,14.99,4.497,12,0.22
UUB-831618,9/17/2024,Online,XX025759,01JZ3N55WPAS3NK6YY8X21Z2PA,24.99,7.497,3,0.25
YTJ-834788,12/05/2024,In-Store,DA056215,01JZ3N51KV8M5SQ4M8H1VMA0TG,15.99,4.797,1,0.23
RLB-657158,04/12/2024,Online,KX038689,01JZ3N518GTX9WRB83JPE3SX0M,3.29,0.987,6,0.37
TOT-221479,3/30/2024,In-Store,CZ054222,01JZ3N50WCFVGMZBSRQ3XAH16S,15.99,4.797,7,0.11
BOL-153303,10/13/2024,Online,RV043501,01JZ3N5211H5Z8GNXF13ZBQ4P3,6.49,1.947,8,0.12
DTZ-461628,10/11/2024,In-Store,LZ016012,01JZ3N50DGF8T70K4SN0233WT4,89.99,26.997,8,0.22
CEE-329477,7/18/2024,Online,AO040681,01JZ3N50X02HYKQDKFBBN24CEQ,39.99,11.997,16,0.29
GGY-322652,07/10/2024,In-Store,FV080737,01JZ3N510MQ4KXP7XG6FWXXN01,9.99,2.997,18,0.27
PMV-616259,12/19/2024,Online,YG065949,01JZ3N53H9592ZK17J8XKS12EJ,1.99,0.597,17,0.2
XYE-521390,5/16/2024,In-Store,KF020921,01JZ3N53QWWB79VP29A5E0X7G9,4.99,1.497,17,0.16
GMN-943552,11/05/2024,Online,IU068896,01JZ3N5317HK0YW4V1N558WKCN,3.29,0.987,7,0.24
PET-616268,04/11/2024,In-Store,CX029462,01JZ3N53FB041Z827WE4SCE0SX,2.29,0.687,12,0.12
BLX-094533,9/18/2024,Online,MC053747,01JZ3N526TEAAZGM2XS95N1K5X,2.99,0.897,9,0.24
UMU-062518,09/05/2024,In-Store,VN077787,01JZ3N5333XQHEJB7HAT8SMNXC,299.99,89.997,8,0.08
IXS-268258,11/16/2024,Online,EG051605,01JZ3N52GWPC8JADTNSYW3Q2KW,79.99,23.997,9,0.15
SWH-929130,05/08/2024,In-Store,TU039036,01JZ3N51Z9VSARSSSETS0K8RKF,1.99,0.597,15,0.4
LDS-769779,01/12/2024,Online,BK006338,01JZ3N53GPW13AS433J07PHRXR,14.99,4.497,5,0.29
